time,station,tlmax,tlmin,tl_mittel,cglo_j,rr,vv_mittel,p_mittel
1873-11-24T00:00+00:00,5901,9.7,4.2,7.0,,3.2,5.9,987.6
1873-11-25T00:00+00:00,5901,11.4,5.7,8.6,,1.1,1.0,997.3
1873-11-26T00:00+00:00,5901,10.3,3.2,6.8,,-1,0.6,999.1
1873-11-27T00:00+00:00,5901,5.0,1.3,3.2,,3.5,0.2,986.6
1873-11-28T00:00+00:00,5901,8.0,3.7,5.9,,7.3,3.2,983.2
1873-11-29T00:00+00:00,5901,10.7,5.0,7.9,,2.4,5.9,988.7
1873-11-30T00:00+00:00,5901,10.2,3.8,7.0,,1.0,3.2,983.6
1873-12-01T00:00+00:00,5901,6.0,3.3,4.7,,-1,6.7,1000.5
1873-12-02T00:00+00:00,5901,4.0,-0.1,2.0,,-1,2.1,1011.0
1873-12-03T00:00+00:00,5901,5.0,-0.6,2.2,,-1,1.0,1012.3
1873-12-04T00:00+00:00,5901,1.8,-1.0,0.4,,-1,1.5,1011.9
1873-12-05T00:00+00:00,5901,2.8,1.4,2.1,,-1,0.2,1006.4
1873-12-06T00:00+00:00,5901,7.9,-1.3,3.3,,4.6,5.9,994.5
1873-12-07T00:00+00:00,5901,1.8,-2.8,-0.5,,-1,3.2,1010.6
1873-12-08T00:00+00:00,5901,-1.6,-6.0,-3.8,,-1,0.6,1016.7
1873-12-09T00:00+00:00,5901,-0.7,-7.9,-4.3,,-1,0.2,1015.4
1873-12-10T00:00+00:00,5901,-1.4,-8.6,-5.0,,-1,0.0,1008.8
1873-12-11T00:00+00:00,5901,1.6,-8.1,-3.3,,-1,0.2,1009.5
1873-12-12T00:00+00:00,5901,3.6,-2.6,0.5,,-1,3.2,1008.2
1873-12-13T00:00+00:00,5901,3.3,-1.0,1.2,,-1,0.2,1010.0
1873-12-14T00:00+00:00,5901,2.0,-0.5,0.8,,-1,2.6,1005.9
1873-12-15T00:00+00:00,5901,1.3,-2.3,-0.5,,-1,0.6,1001.3
1873-12-16T00:00+00:00,5901,5.4,-3.5,1.0,,0.6,5.9,992.1
1873-12-17T00:00+00:00,5901,8.1,5.1,6.6,,0.7,14.2,983.7
1873-12-18T00:00+00:00,5901,7.0,4.8,5.9,,2.0,6.7,992.7
1873-12-19T00:00+00:00,5901,8.5,2.6,5.6,,4.8,2.6,994.7
1873-12-20T00:00+00:00,5901,6.9,-0.6,3.2,,-1,1.0,991.1
1873-12-21T00:00+00:00,5901,8.8,1.3,5.1,,1.3,3.8,994.4
1873-12-22T00:00+00:00,5901,8.1,4.0,6.1,,-1,3.2,998.9
1873-12-23T00:00+00:00,5901,6.0,2.0,4.0,,-1,6.7,997.0
1873-12-24T00:00+00:00,5901,7.8,2.3,5.1,,3.4,11.1,990.7
1873-12-25T00:00+00:00,5901,4.6,1.1,2.9,,-1,5.2,1002.2
1873-12-26T00:00+00:00,5901,8.1,-1.3,3.4,,-1,0.6,999.0
1873-12-27T00:00+00:00,5901,8.2,-3.8,2.2,,-1,2.1,991.0
1873-12-28T00:00+00:00,5901,4.0,-1.0,1.5,,0.6,3.2,985.9
1873-12-29T00:00+00:00,5901,0.1,-3.8,-1.9,,-1,2.1,999.3
1873-12-30T00:00+00:00,5901,-2.3,-8.4,-5.4,,-1,0.6,1003.8
1873-12-31T00:00+00:00,5901,-2.7,-10.0,-6.4,,-1,1.5,1000.5
1874-01-01T00:00+00:00,5901,-1.8,-6.7,-4.3,,-1,2.1,1004.2
1874-01-02T00:00+00:00,5901,-2.4,-8.0,-5.2,,-1,1.0,1006.1
1874-01-03T00:00+00:00,5901,-3.5,-9.0,-6.3,,-1,3.2,999.1
1874-01-04T00:00+00:00,5901,-4.0,-7.2,-5.6,,-1,2.1,994.7
1874-01-05T00:00+00:00,5901,-2.5,-9.4,-6.0,,5.0,0.6,995.5
1874-01-06T00:00+00:00,5901,1.6,-9.9,-4.2,,-1,2.1,1005.5
1874-01-07T00:00+00:00,5901,-0.3,-8.2,-4.3,,-1,1.0,1007.0
1874-01-08T00:00+00:00,5901,-0.6,-5.5,-3.1,,-1,1.5,1003.8
1874-01-09T00:00+00:00,5901,-1.5,-9.8,-5.7,,-1,1.0,1004.6
1874-01-10T00:00+00:00,5901,-1.9,-8.7,-5.3,,-1,1.5,1005.8
1874-01-11T00:00+00:00,5901,-3.3,-8.2,-5.8,,-1,1.5,1000.6
1874-01-12T00:00+00:00,5901,-5.9,-7.8,-6.9,,-1,1.0,997.2
1874-01-13T00:00+00:00,5901,-3.0,-7.8,-5.4,,0.8,1.0,995.1
1874-01-14T00:00+00:00,5901,7.3,-3.0,2.2,,-1,8.4,993.4
1874-01-15T00:00+00:00,5901,9.2,1.6,5.4,,-1,2.6,998.4
1874-01-16T00:00+00:00,5901,2.1,-2.3,-0.1,,-1,1.0,993.6
1874-01-17T00:00+00:00,5901,0.1,-1.2,-0.6,,-1,1.0,986.5
1874-01-18T00:00+00:00,5901,3.6,-1.3,1.2,,-1,2.1,991.8
1874-01-19T00:00+00:00,5901,5.1,-0.8,2.2,,-1,1.5,993.2
1874-01-20T00:00+00:00,5901,12.7,0.1,6.4,,1.3,3.2,995.6
1874-01-21T00:00+00:00,5901,11.4,0.0,5.7,,-1,3.2,1000.2
1874-01-22T00:00+00:00,5901,9.6,0.3,5.0,,0.1,1.5,1009.6
1874-01-23T00:00+00:00,5901,1.2,-0.9,0.2,,0.1,1.0,1007.4
1874-01-24T00:00+00:00,5901,7.6,-0.4,3.6,,-1,1.0,1000.8
1874-01-25T00:00+00:00,5901,4.1,-0.7,1.7,,0.4,4.5,1001.1
1874-01-26T00:00+00:00,5901,3.8,-1.8,1.0,,-1,5.2,1005.2
1874-01-27T00:00+00:00,5901,3.6,-0.8,1.4,,1.2,9.2,988.2
1874-01-28T00:00+00:00,5901,2.0,-1.5,0.3,,1.4,7.5,993.7
1874-01-29T00:00+00:00,5901,1.0,-2.5,-0.8,,-1,3.8,1000.0
1874-01-30T00:00+00:00,5901,1.8,-2.7,-0.5,,2.0,5.2,994.4
1874-01-31T00:00+00:00,5901,4.2,-0.2,2.0,,4.8,5.9,992.9
1874-02-01T00:00+00:00,5901,5.0,-2.4,1.3,,5.6,2.6,991.2
1874-02-02T00:00+00:00,5901,-0.6,-4.4,-2.5,,-1,2.6,1000.6
1874-02-03T00:00+00:00,5901,0.9,-8.5,-3.8,,0.2,2.6,999.1
1874-02-04T00:00+00:00,5901,3.7,0.2,2.0,,2.9,5.2,1001.8
1874-02-05T00:00+00:00,5901,2.3,-0.2,1.1,,0.3,5.9,1004.4
1874-02-06T00:00+00:00,5901,3.4,0.0,1.7,,-1,7.5,1000.8
1874-02-07T00:00+00:00,5901,7.2,0.2,3.7,,-1,1.5,999.0
1874-02-08T00:00+00:00,5901,8.0,0.7,4.4,,-1,13.1,984.0
1874-02-09T00:00+00:00,5901,5.4,-2.6,1.4,,0.6,11.1,985.5
1874-02-10T00:00+00:00,5901,-1.6,-7.1,-4.4,,6.1,7.5,995.4
1874-02-11T00:00+00:00,5901,-5.0,-10.0,-7.5,,-1,5.2,1009.7
1874-02-12T00:00+00:00,5901,-0.5,-9.6,-5.1,,-1,1.5,1008.7
1874-02-13T00:00+00:00,5901,2.3,-8.3,-3.0,,-1,1.0,1007.3
1874-02-14T00:00+00:00,5901,1.0,-8.2,-3.6,,-1,1.0,1002.2
1874-02-15T00:00+00:00,5901,2.5,-5.0,-1.3,,-1,2.1,995.8
1874-02-16T00:00+00:00,5901,9.0,-1.0,4.0,,-1,1.5,989.8
1874-02-17T00:00+00:00,5901,3.8,-2.0,0.9,,1.1,1.0,982.2
1874-02-18T00:00+00:00,5901,7.3,1.9,4.6,,5.0,2.6,982.2
1874-02-19T00:00+00:00,5901,3.2,0.9,2.1,,10.7,1.5,987.4
1874-02-20T00:00+00:00,5901,4.4,1.0,2.7,,0.8,3.2,993.4
1874-02-21T00:00+00:00,5901,2.2,1.1,1.7,,-1,5.9,991.1
1874-02-22T00:00+00:00,5901,2.0,0.3,1.2,,0.4,2.6,989.6
1874-02-23T00:00+00:00,5901,3.5,0.0,1.8,,0.1,1.0,992.6
1874-02-24T00:00+00:00,5901,4.3,-1.2,1.6,,-1,1.0,995.2
1874-02-25T00:00+00:00,5901,6.3,-2.7,1.8,,-1,1.5,992.1
1874-02-26T00:00+00:00,5901,7.8,-1.1,3.4,,-1,1.5,990.0
1874-02-27T00:00+00:00,5901,4.9,-1.2,1.9,,0.2,3.8,987.9
1874-02-28T00:00+00:00,5901,3.5,0.1,1.8,,0.7,4.5,996.6
1874-03-01T00:00+00:00,5901,2.8,-2.5,0.2,,-1,4.5,1004.9
1874-03-02T00:00+00:00,5901,2.0,-4.6,-1.3,,-1,1.5,1011.9
1874-03-03T00:00+00:00,5901,4.8,-5.8,-0.5,,-1,1.0,1012.1
1874-03-04T00:00+00:00,5901,4.3,-4.8,-0.3,,-1,1.5,1010.6
1874-03-05T00:00+00:00,5901,3.7,-4.8,-0.6,,-1,2.1,1008.8
1874-03-06T00:00+00:00,5901,4.6,-4.7,-0.1,,-1,2.1,1006.7
1874-03-07T00:00+00:00,5901,5.1,-0.2,2.5,,-1,2.6,1001.7
1874-03-08T00:00+00:00,5901,8.5,1.6,5.1,,-1,2.1,996.2
1874-03-09T00:00+00:00,5901,11.3,-3.0,4.2,,-1,1.0,988.6
1874-03-10T00:00+00:00,5901,14.2,-2.7,5.8,,-1,4.5,979.4
1874-03-11T00:00+00:00,5901,4.7,-1.0,1.9,,7.4,4.5,980.1
1874-03-12T00:00+00:00,5901,1.5,-3.0,-0.8,,0.3,3.2,992.8
1874-03-13T00:00+00:00,5901,1.5,-2.8,-0.7,,-1,3.2,999.7
1874-03-14T00:00+00:00,5901,1.8,-5.0,-1.6,,-1,9.2,999.7
1874-03-15T00:00+00:00,5901,2.7,-1.4,0.7,,5.4,9.2,989.7
1874-03-16T00:00+00:00,5901,4.6,-2.5,1.1,,-1,2.1,1002.1
1874-03-17T00:00+00:00,5901,8.0,0.9,4.5,,16.5,6.7,998.1
1874-03-18T00:00+00:00,5901,11.3,5.6,8.5,,6.6,7.5,991.5
1874-03-19T00:00+00:00,5901,9.9,4.6,7.3,,1.9,4.5,989.1
1874-03-20T00:00+00:00,5901,10.2,3.3,6.8,,-1,9.2,981.2
1874-03-21T00:00+00:00,5901,7.0,2.0,4.5,,0.4,9.2,993.4
1874-03-22T00:00+00:00,5901,8.5,2.0,5.3,,1.4,2.1,1002.7
1874-03-23T00:00+00:00,5901,8.0,-0.9,3.6,,-1,1.0,1001.6
1874-03-24T00:00+00:00,5901,7.3,-0.3,3.5,,-1,1.5,1001.1
1874-03-25T00:00+00:00,5901,12.5,1.6,7.1,,-1,2.1,995.3
1874-03-26T00:00+00:00,5901,8.7,4.0,6.4,,-1,3.2,997.9
1874-03-27T00:00+00:00,5901,15.5,4.2,9.9,,-1,9.2,994.9
1874-03-28T00:00+00:00,5901,20.4,7.5,14.0,,1.2,4.5,991.7
1874-03-29T00:00+00:00,5901,14.2,6.3,10.3,,-1,7.5,993.6
1874-03-30T00:00+00:00,5901,17.4,10.0,13.7,,-1,5.2,991.2
1874-03-31T00:00+00:00,5901,14.8,6.8,10.8,,6.8,2.6,992.6
1874-04-01T00:00+00:00,5901,12.2,6.0,9.1,,-1,2.6,991.5
1874-04-02T00:00+00:00,5901,13.3,4.0,8.7,,1.4,2.6,992.7
1874-04-03T00:00+00:00,5901,24.5,5.2,14.9,,-1,1.5,984.3
1874-04-04T00:00+00:00,5901,21.0,4.9,13.0,,-1,2.1,983.3
1874-04-05T00:00+00:00,5901,19.4,5.0,12.2,,-1,2.1,981.8
1874-04-06T00:00+00:00,5901,16.3,8.0,12.2,,-1,1.5,981.7
1874-04-07T00:00+00:00,5901,10.4,6.0,8.2,,3.3,4.5,988.8
1874-04-08T00:00+00:00,5901,9.9,4.8,7.4,,-1,2.6,990.3
1874-04-09T00:00+00:00,5901,7.7,5.0,6.4,,5.0,2.1,983.9
1874-04-10T00:00+00:00,5901,12.0,4.0,8.0,,-1,1.0,979.4
1874-04-11T00:00+00:00,5901,15.9,5.5,10.7,,-1,1.5,974.9
1874-04-12T00:00+00:00,5901,18.3,6.4,12.4,,-1,2.1,975.6
1874-04-13T00:00+00:00,5901,20.0,6.4,13.2,,-1,1.0,978.8
1874-04-14T00:00+00:00,5901,15.0,8.5,11.8,,16.9,1.5,971.8
1874-04-15T00:00+00:00,5901,18.0,9.5,13.8,,5.1,1.0,978.8
1874-04-16T00:00+00:00,5901,19.8,4.6,12.2,,5.9,1.0,982.3
1874-04-17T00:00+00:00,5901,13.9,9.0,11.5,,1.8,5.2,986.1
1874-04-18T00:00+00:00,5901,11.0,5.0,8.0,,0.5,8.4,991.5
1874-04-19T00:00+00:00,5901,11.9,5.4,8.7,,5.7,1.0,995.0
1874-04-20T00:00+00:00,5901,18.0,8.0,13.0,,-1,1.0,997.6
1874-04-21T00:00+00:00,5901,20.2,6.0,13.1,,-1,0.6,997.1
1874-04-22T00:00+00:00,5901,23.0,8.0,15.5,,-1,1.0,997.0
1874-04-23T00:00+00:00,5901,23.7,8.3,16.0,,-1,1.5,995.6
1874-04-24T00:00+00:00,5901,23.8,12.3,18.1,,2.5,1.5,995.7
1874-04-25T00:00+00:00,5901,23.0,12.5,17.8,,-1,1.5,993.6
1874-04-26T00:00+00:00,5901,18.4,12.0,15.2,,-1,3.8,993.3
1874-04-27T00:00+00:00,5901,14.1,8.8,11.5,,-1,3.2,994.7
1874-04-28T00:00+00:00,5901,9.0,2.0,5.5,,0.8,3.2,998.7
1874-04-29T00:00+00:00,5901,4.0,-0.4,1.8,,0.1,3.8,997.2
1874-04-30T00:00+00:00,5901,6.0,0.8,3.4,,-1,2.6,987.2
1874-05-01T00:00+00:00,5901,7.8,3.4,5.6,,2.5,4.5,978.7
1874-05-02T00:00+00:00,5901,10.0,3.5,6.8,,1.4,2.1,983.8
1874-05-03T00:00+00:00,5901,10.8,3.3,7.1,,0.1,1.5,983.5
1874-05-04T00:00+00:00,5901,12.0,0.4,6.2,,4.5,0.6,981.1
1874-05-05T00:00+00:00,5901,13.8,4.5,9.2,,0.3,1.5,983.4
1874-05-06T00:00+00:00,5901,11.0,3.4,7.2,,-1,3.2,986.8
1874-05-07T00:00+00:00,5901,15.8,1.2,8.5,,-1,1.5,986.9
1874-05-08T00:00+00:00,5901,19.2,2.6,10.9,,-1,0.6,978.2
1874-05-09T00:00+00:00,5901,13.2,6.8,10.0,,-1,8.4,972.2
1874-05-10T00:00+00:00,5901,14.9,6.4,10.7,,2.2,2.1,979.8
1874-05-11T00:00+00:00,5901,15.7,8.4,12.1,,5.3,1.0,984.1
1874-05-12T00:00+00:00,5901,9.3,5.0,7.2,,20.2,10.2,975.9
1874-05-13T00:00+00:00,5901,9.3,4.0,6.7,,14.8,12.1,978.4
1874-05-14T00:00+00:00,5901,12.1,4.0,8.1,,1.5,5.9,995.2
1874-05-15T00:00+00:00,5901,9.4,6.2,7.8,,3.3,1.5,989.6
1874-05-16T00:00+00:00,5901,8.2,2.5,5.4,,10.0,4.5,989.4
1874-05-17T00:00+00:00,5901,7.2,1.2,4.2,,0.0,4.5,991.3
1874-05-18T00:00+00:00,5901,4.7,2.7,3.7,,16.5,5.9,989.8
1874-05-19T00:00+00:00,5901,14.4,3.6,9.0,,2.2,6.7,991.8
1874-05-20T00:00+00:00,5901,15.3,3.9,9.6,,-1,2.1,995.0
1874-05-21T00:00+00:00,5901,17.7,8.1,12.9,,-1,1.0,994.3
1874-05-22T00:00+00:00,5901,21.8,5.7,13.8,,-1,0.6,986.3
1874-05-23T00:00+00:00,5901,18.5,8.7,13.6,,0.5,1.0,981.3
1874-05-24T00:00+00:00,5901,14.6,11.7,13.2,,10.7,1.0,979.9
1874-05-25T00:00+00:00,5901,15.3,10.3,12.8,,1.1,1.0,985.7
1874-05-26T00:00+00:00,5901,18.0,8.2,13.1,,-1,1.0,988.7
1874-05-27T00:00+00:00,5901,17.0,7.0,12.0,,-1,3.2,989.6
1874-05-28T00:00+00:00,5901,19.0,8.0,13.5,,-1,2.1,994.7
1874-05-29T00:00+00:00,5901,20.0,7.0,13.5,,5.0,2.6,994.2
1874-05-30T00:00+00:00,5901,25.0,11.9,18.5,,0.1,2.6,992.8
1874-05-31T00:00+00:00,5901,26.4,15.0,20.7,,9.3,3.2,995.5
1874-06-01T00:00+00:00,5901,28.6,14.0,21.3,,-1,1.0,996.2
1874-06-02T00:00+00:00,5901,29.9,13.8,21.9,,-1,2.1,997.6
1874-06-03T00:00+00:00,5901,30.1,13.1,21.6,,-1,1.5,997.5
1874-06-04T00:00+00:00,5901,30.6,16.0,23.3,,0.2,1.5,1000.1
1874-06-05T00:00+00:00,5901,23.7,15.2,19.5,,0.1,1.5,999.0
1874-06-06T00:00+00:00,5901,25.9,10.5,18.2,,-1,2.1,994.3
1874-06-07T00:00+00:00,5901,26.0,11.5,18.8,,-1,1.0,994.6
1874-06-08T00:00+00:00,5901,27.8,13.4,20.6,,-1,1.5,997.0
1874-06-09T00:00+00:00,5901,26.9,14.9,20.9,,-1,0.6,998.9
1874-06-10T00:00+00:00,5901,28.5,16.5,22.5,,5.9,3.8,993.3
1874-06-11T00:00+00:00,5901,20.0,15.3,17.7,,0.5,2.6,994.5
1874-06-12T00:00+00:00,5901,24.4,11.4,17.9,,-1,2.1,991.9
1874-06-13T00:00+00:00,5901,14.4,10.6,12.5,,-1,2.1,994.6
1874-06-14T00:00+00:00,5901,11.8,8.0,9.9,,1.1,2.1,995.7
1874-06-15T00:00+00:00,5901,11.6,8.0,9.8,,10.3,2.1,994.7
1874-06-16T00:00+00:00,5901,24.0,10.8,17.4,,5.9,1.0,991.4
1874-06-17T00:00+00:00,5901,24.0,13.4,18.7,,-1,2.1,995.9
1874-06-18T00:00+00:00,5901,23.7,12.3,18.0,,0.4,1.0,996.2
1874-06-19T00:00+00:00,5901,26.7,15.0,20.9,,-1,1.5,993.6
1874-06-20T00:00+00:00,5901,21.5,15.3,18.4,,13.8,2.1,989.6
1874-06-21T00:00+00:00,5901,19.3,11.0,15.2,,0.2,1.5,991.9
1874-06-22T00:00+00:00,5901,23.0,13.5,18.3,,11.2,2.6,981.1
1874-06-23T00:00+00:00,5901,18.8,12.0,15.4,,33.4,3.8,993.9
1874-06-24T00:00+00:00,5901,20.0,8.0,14.0,,-1,1.0,995.1
1874-06-25T00:00+00:00,5901,21.6,9.4,15.5,,-1,5.2,991.7
1874-06-26T00:00+00:00,5901,20.8,10.4,15.6,,5.2,1.5,991.5
1874-06-27T00:00+00:00,5901,23.2,11.0,17.1,,-1,3.8,986.9
1874-06-28T00:00+00:00,5901,27.0,14.0,20.5,,-1,2.6,983.7
1874-06-29T00:00+00:00,5901,21.7,13.3,17.5,,2.7,5.9,983.4
1874-06-30T00:00+00:00,5901,21.6,13.9,17.8,,25.8,4.5,992.1
1874-07-01T00:00+00:00,5901,24.8,14.4,19.6,,-1,3.8,996.7
1874-07-02T00:00+00:00,5901,22.4,17.4,19.9,,0.2,1.0,997.8
1874-07-03T00:00+00:00,5901,27.0,15.0,21.0,,-1,1.0,998.4
1874-07-04T00:00+00:00,5901,29.0,16.5,22.8,,-1,0.6,996.7
1874-07-05T00:00+00:00,5901,28.8,16.6,22.7,,0.2,3.2,995.6
1874-07-06T00:00+00:00,5901,25.3,19.0,22.2,,0.6,2.1,997.1
1874-07-07T00:00+00:00,5901,24.7,15.5,20.1,,-1,1.0,997.0
1874-07-08T00:00+00:00,5901,28.0,14.7,21.4,,-1,1.0,996.3
1874-07-09T00:00+00:00,5901,30.5,17.5,24.0,,-1,1.0,998.2
1874-07-10T00:00+00:00,5901,29.6,17.0,23.3,,-1,1.5,996.3
1874-07-11T00:00+00:00,5901,29.2,15.7,22.5,,-1,0.6,992.7
1874-07-12T00:00+00:00,5901,29.0,15.5,22.3,,-1,1.0,990.9
1874-07-13T00:00+00:00,5901,26.1,19.0,22.6,,0.3,2.6,994.2
1874-07-14T00:00+00:00,5901,30.4,17.6,24.0,,-1,1.0,994.7
1874-07-15T00:00+00:00,5901,33.0,16.8,24.9,,-1,0.6,992.6
1874-07-16T00:00+00:00,5901,31.8,19.0,25.4,,-1,1.0,992.4
1874-07-17T00:00+00:00,5901,26.7,17.3,22.0,,6.7,1.0,995.5
1874-07-18T00:00+00:00,5901,26.0,16.7,21.4,,-1,1.0,996.4
1874-07-19T00:00+00:00,5901,25.9,13.2,19.6,,-1,1.5,995.7
1874-07-20T00:00+00:00,5901,29.0,12.3,20.7,,-1,0.6,990.9
1874-07-21T00:00+00:00,5901,30.0,12.5,21.3,,-1,3.2,986.4
1874-07-22T00:00+00:00,5901,28.2,18.2,23.2,,-1,2.1,991.5
1874-07-23T00:00+00:00,5901,26.3,13.8,20.1,,-1,1.0,989.9
1874-07-24T00:00+00:00,5901,29.2,16.5,22.9,,0.9,3.2,986.0
1874-07-25T00:00+00:00,5901,23.3,14.8,19.1,,1.6,1.5,984.7
1874-07-26T00:00+00:00,5901,20.0,15.0,17.5,,17.6,1.5,985.4
1874-07-27T00:00+00:00,5901,25.5,15.5,20.5,,0.8,1.5,989.5
1874-07-28T00:00+00:00,5901,27.9,12.5,20.2,,-1,0.6,988.9
1874-07-29T00:00+00:00,5901,28.5,15.7,22.1,,-1,1.5,984.3
1874-07-30T00:00+00:00,5901,28.6,16.3,22.5,,-1,2.1,981.9
1874-07-31T00:00+00:00,5901,23.5,16.7,20.1,,0.4,3.2,988.1
1874-08-01T00:00+00:00,5901,27.9,18.6,23.3,,-1,2.6,987.9
1874-08-02T00:00+00:00,5901,26.0,18.2,22.1,,-1,1.5,990.2
1874-08-03T00:00+00:00,5901,32.0,14.0,23.0,,-1,2.1,986.5
1874-08-04T00:00+00:00,5901,26.4,19.0,22.7,,-1,1.5,990.1
1874-08-05T00:00+00:00,5901,21.8,12.0,16.9,,4.0,1.0,988.9
1874-08-06T00:00+00:00,5901,22.3,13.3,17.8,,0.2,5.9,985.6
1874-08-07T00:00+00:00,5901,25.6,14.6,20.1,,-1,2.6,993.0
1874-08-08T00:00+00:00,5901,29.3,14.1,21.7,,-1,5.9,986.5
1874-08-09T00:00+00:00,5901,24.6,12.7,18.7,,13.4,5.2,987.1
1874-08-10T00:00+00:00,5901,20.7,12.3,16.5,,-1,2.6,988.9
1874-08-11T00:00+00:00,5901,23.4,10.0,16.7,,3.4,2.6,989.1
1874-08-12T00:00+00:00,5901,20.3,13.0,16.7,,1.7,1.0,993.1
1874-08-13T00:00+00:00,5901,24.0,10.1,17.1,,-1,1.5,991.6
1874-08-14T00:00+00:00,5901,29.5,15.0,22.3,,-1,3.2,986.8
1874-08-15T00:00+00:00,5901,23.0,12.3,17.7,,4.9,5.2,991.0
1874-08-16T00:00+00:00,5901,16.0,11.8,13.9,,9.8,2.6,994.4
1874-08-17T00:00+00:00,5901,16.9,14.0,15.5,,2.1,3.2,993.7
1874-08-18T00:00+00:00,5901,17.0,11.0,14.0,,0.5,5.2,993.4
1874-08-19T00:00+00:00,5901,16.0,12.4,14.2,,9.3,4.5,999.3
1874-08-20T00:00+00:00,5901,18.0,13.0,15.5,,-1,3.2,998.6
1874-08-21T00:00+00:00,5901,20.7,15.3,18.0,,0.4,2.1,996.2
1874-08-22T00:00+00:00,5901,20.0,14.7,17.4,,-1,1.5,998.1
1874-08-23T00:00+00:00,5901,22.6,12.0,17.3,,-1,3.8,993.6
1874-08-24T00:00+00:00,5901,19.0,13.0,16.0,,-1,4.5,991.2
1874-08-25T00:00+00:00,5901,17.5,10.3,13.9,,0.4,1.0,991.6
1874-08-26T00:00+00:00,5901,18.0,10.7,14.4,,-1,1.5,991.5
1874-08-27T00:00+00:00,5901,19.0,11.0,15.0,,-1,0.6,991.9
1874-08-28T00:00+00:00,5901,22.0,7.2,14.6,,-1,1.0,991.9
1874-08-29T00:00+00:00,5901,20.7,15.5,18.1,,-1,3.2,990.8
1874-08-30T00:00+00:00,5901,22.8,13.4,18.1,,-1,2.6,994.4
1874-08-31T00:00+00:00,5901,25.3,11.7,18.5,,-1,1.0,997.3
1874-09-01T00:00+00:00,5901,27.4,11.0,19.2,,-1,0.6,997.8
1874-09-02T00:00+00:00,5901,28.5,12.2,20.4,,-1,1.0,997.5
1874-09-03T00:00+00:00,5901,28.7,13.7,21.2,,-1,2.6,995.6
1874-09-04T00:00+00:00,5901,29.7,15.6,22.7,,-1,3.2,992.0
1874-09-05T00:00+00:00,5901,23.5,12.6,18.1,,8.4,2.6,995.3
1874-09-06T00:00+00:00,5901,21.3,10.0,15.7,,-1,1.5,995.2
1874-09-07T00:00+00:00,5901,21.5,12.0,16.8,,-1,1.0,995.1
1874-09-08T00:00+00:00,5901,23.1,9.8,16.5,,-1,1.0,993.7
1874-09-09T00:00+00:00,5901,26.2,9.8,18.0,,-1,1.0,988.6
1874-09-10T00:00+00:00,5901,21.9,12.8,17.4,,2.0,1.0,987.8
1874-09-11T00:00+00:00,5901,18.8,11.4,15.1,,3.7,2.6,993.5
1874-09-12T00:00+00:00,5901,22.7,11.3,17.0,,1.9,1.5,986.8
1874-09-13T00:00+00:00,5901,19.2,13.0,16.1,,20.1,1.5,989.9
1874-09-14T00:00+00:00,5901,16.0,9.6,12.8,,0.6,3.2,1001.8
1874-09-15T00:00+00:00,5901,16.2,5.6,10.9,,-1,1.0,1002.5
1874-09-16T00:00+00:00,5901,17.8,6.5,12.2,,-1,3.2,996.1
1874-09-17T00:00+00:00,5901,20.0,12.4,16.2,,-1,0.6,990.6
1874-09-18T00:00+00:00,5901,22.0,9.5,15.8,,0.2,1.0,993.1
1874-09-19T00:00+00:00,5901,21.9,12.5,17.2,,-1,1.0,996.3
1874-09-20T00:00+00:00,5901,22.5,9.0,15.8,,-1,2.6,995.4
1874-09-21T00:00+00:00,5901,24.4,13.7,19.1,,-1,3.2,992.4
1874-09-22T00:00+00:00,5901,23.5,11.2,17.4,,-1,0.2,996.3
1874-09-23T00:00+00:00,5901,26.5,12.3,19.4,,-1,2.1,996.9
1874-09-24T00:00+00:00,5901,26.6,12.4,19.5,,-1,2.1,998.5
1874-09-25T00:00+00:00,5901,25.7,15.7,20.7,,-1,1.5,1000.0
1874-09-26T00:00+00:00,5901,22.7,14.9,18.8,,-1,2.6,1001.0
1874-09-27T00:00+00:00,5901,25.1,10.5,17.8,,-1,0.6,1000.9
1874-09-28T00:00+00:00,5901,25.2,9.7,17.5,,-1,0.6,998.5
1874-09-29T00:00+00:00,5901,25.5,10.7,18.1,,-1,1.0,993.6
1874-09-30T00:00+00:00,5901,26.7,10.0,18.4,,-1,1.5,992.4
1874-10-01T00:00+00:00,5901,26.0,10.2,18.1,,-1,1.0,988.0
1874-10-02T00:00+00:00,5901,25.3,10.4,17.9,,-1,1.0,984.1
1874-10-03T00:00+00:00,5901,21.5,10.3,15.9,,2.6,3.2,977.7
1874-10-04T00:00+00:00,5901,16.8,7.2,12.0,,10.2,2.1,984.8
1874-10-05T00:00+00:00,5901,15.3,7.1,11.2,,0.1,2.6,988.4
1874-10-06T00:00+00:00,5901,13.8,5.3,9.6,,-1,1.0,999.1
1874-10-07T00:00+00:00,5901,12.5,4.5,8.5,,-1,3.8,992.6
1874-10-08T00:00+00:00,5901,15.0,7.5,11.3,,-1,1.0,992.6
1874-10-09T00:00+00:00,5901,14.0,10.7,12.4,,-1,3.2,996.2
1874-10-10T00:00+00:00,5901,17.6,8.4,13.0,,-1,2.1,1000.1
1874-10-11T00:00+00:00,5901,16.8,6.0,11.4,,-1,1.5,1001.3
1874-10-12T00:00+00:00,5901,16.9,6.7,11.8,,-1,1.5,1001.4
1874-10-13T00:00+00:00,5901,16.0,3.0,9.5,,-1,0.6,998.5
